FNT,Bishop International,-83.743629,42.965424
FNU,Fenosu,8.6383,39.895
FOA,Foula Airport,-2.052,60.121
FOC,Changle,119.663272,25.935064
FOD,Fort Dodge Rgnl,-94.191842,42.5512
FOE,Forbes Fld,-95.663611,38.950944
FOG,Gino Lisa,15.535028,41.432917
FOK,Francis S Gabreski,-72.631789,40.843656
FOM,Foumban Nkounja,10.750817,5.636919
FON,Arenal Airport,-84.6345,10.478
FOR,Pinto Martins Intl,-38.532556,-3.776283
FPO,Grand Bahama Intl,-78.695553,26.558686
FRA,Frankfurt Main,8.543125,50.026421
FRC,Franca Airport,-47.400833,-20.538611
FRD,Friday Harbor Airport,-123.024444,48.521944
FRE,Fera/Maringe Airport,159.577,-8.1075
FRI,Marshall Aaf,-96.764453,39.055275
FRJ,Frejus Saint Raphael,6.733333,43.416667
FRL,Forli,12.070094,44.194753
FRN,Bryant Ahp,-149.653119,61.266381
FRO,Floro,5.024722,61.583611
FRP,St Lucie County International Airport,-80.372638,27.497472
FRS,Mundo Maya International,-89.866383,16.913819
FRU,Manas,74.477556,43.061306
FRW,Francistown,27.474525,-21.159597
FSC,Sud Corse,9.097777,41.500557
FSD,Sioux Falls,-96.741914,43.582014
FSI,Henry Post Aaf,-98.402167,34.649833
FSM,Fort Smith Rgnl,-94.367444,35.336583
FSP,St Pierre,-56.173088,46.762904
FST,Fort Stockton Pecos Co,-102.916139,30.915667
FSZ,Mt. Fuji Shizuoka Airport,138.189444,34.796111
FTA,Futuna Airport,170.232,-19.5164
FTE,El Calafate,-72.053103,-50.280322
FTI,Fitiuta Airport,-169.423611,-14.216111
FTK,Godman Aaf,-85.972106,37.907058
FTU,Tolagnaro,46.956111,-25.038056
FTW,Fort Worth Meacham Intl,-97.362444,32.819778
FTX,Owando,15.950094,-0.53135
FTY,Fulton County Airport Brown Field,-84.5214,33.7791
FUE,Fuerteventura,-13.863761,28.452717
FUG,Fuyang Airport,115.816667,32.9
FUJ,Fukue,128.832808,32.666269
FUK,Fukuoka,130.450686,33.585942
FUL,Fullerton Municipal Airport,-117.584722,33.521925
FUN,Funafuti International,179.196389,-8.525
FUO,Foshan,113.28333,23.133333
FUS,Fussen,10.6866,47.585
FUT,Pointe Vele Airport,-178.066,-14.3114
FUX,Fussen BF,10.6866,47.585
FWA,Fort Wayne,-85.195139,40.978472
FWM,Fort William Heliport,-5.116667,56.816666
FXE,Fort Lauderdale Executive,-80.170706,26.197281
FYT,Faya Largeau,19.111078,17.917053
FYU,Fort Yukon,-145.250417,66.571492
FYV,Drake Fld,-94.170059,36.005094
FZG,Fitzgerald Municipal Airport,-83.2709036,31.6839046
FZO,Bristol Filton,-2.590833,51.519444
GAD,Northeast Alabama Regional Airport,-86.0890834,33.9726489
GAE,Gabes,10.103333,33.876919
GAF,Gafsa,8.822503,34.422022
GAI,Montgomery County Airpark,-77.09576,39.1006
GAJ,Yamagata,140.371331,38.411894
GAL,Edward G Pitka Sr,-156.937417,64.736178
GAM,Gambell Airport,-171.733,63.7668
GAN,Gan Island Airport,73.1556,-0.693342
GAO,Mariana Grajales,-75.158328,20.085419
GAQ,Gao,-0.005456,16.248433
GAU,Lokpriya Gopinath Bordoloi International Airport,91.585939,26.106092
GAX,Gamba,9.96062,-2.71016
GAY,Gaya,84.951175,24.744308
GBE,Sir Seretse Khama Intl,25.918208,-24.555225
GBJ,Les Bases Airport,-61.270022,15.86875
GBK,Gbangbatok Airport,-12.383,7.767
GBN,Great Bend Municipal,-98.859167,38.344167
GBT,Gorgan Airport,54.401339,36.909381
GBZ,Great Barrier Island,175.2819,-36.1429
GCC,Gillette-Campbell County Airport,-105.5393611,44.3489167
GCI,Guernsey,-2.601969,49.434956
GCJ,Grand Central,28.140061,-25.986267
GCK,Garden City Rgnl,-100.724417,37.927528
GCM,Owen Roberts Intl,-81.35775,19.292778
GCN,Grand Canyon National Park Airport,-112.1469722,35.9523611
GCW,Grand Canyon West Airport,-113.4859,35.5925
GDA,Gounda Airport,21.197222,9.272222
GDE,Gode Airport,43.578567,5.935128
GDL,Don Miguel Hidalgo Y Costilla Intl,-103.311167,20.5218
GDN,Lech Walesa,18.466222,54.377569
GDQ,Gondar,37.434047,12.5199
GDT,JAGS McCartney International Airport,-71.1423,21.4445
GDV,Dawson Community Airport,-104.807222,47.138611
GDX,Sokol,150.720439,59.910989
GDZ,Gelendzik,38.01666667,44.56666667
GEA,Magenta,166.472806,-22.258278
GED,Sussex Co,-75.358889,38.689194
GEG,Spokane Intl,-117.533833,47.619861
GEL,Santo Angelo,-54.169139,-28.281683
GEN,Gardermoen Airport,11.1004,60.1939
GEO,Cheddi Jagan Intl,-58.254119,6.498553
GER,Rafael Cabrera,-82.783819,21.834689
GES,General Santos International Airport,125.2353,6.106439
GET,Geraldton Airport,114.707,-28.7961
GEV,Gallivare,20.814636,67.132408
GEX,Geelong Airport,144.333,-38.225
GFF,Griffith Airport,146.067,-34.2508
GFK,Grand Forks Intl,-97.176111,47.949256
GFN,Grafton Airport,153.03,-29.7594
GFY,Grootfontein,18.122667,-19.602167
GGG,East Texas Rgnl,-94.711486,32.384014
GGS,Gobernador Gregores Airport,-70.15,-48.7831
GGT,Exuma Intl,-75.877958,23.562631
GGW,Wokal Field Glasgow International Airport,-106.615,48.2125
GHA,Noumerat,3.794114,32.384106
GHB,Governors Harbour,-76.331011,25.284706
GHE,Garachine Airport,-78.36,8.06
GHF,Giebelstadt Aaf,9.966494,49.648131
GHG,Marshfield Municipal Airport,-70.6721389,42.09825
GHT,Ghat,10.142647,25.145564
GHU,Gualeguaychu,-58.613056,-33.010278
GIB,Gibraltar,-5.349664,36.151219
GIC,Boigu Airport,142.218,-9.23278
GIG,Galeao Antonio Carlos Jobim,-43.243647,-22.808903
GIL,Gilgit,74.333644,35.918786
GIS,Gisborne,177.978333,-38.663333
GIZ,King Abdullah Bin Abdulaziz,42.585833,16.901111
GJA,Guanaja,-85.906611,16.445367
GJL,Jijel,5.873608,36.795136
GJR,Gjogur Airport,-21.326944,65.995278
GJT,Grand Junction Regional,-108.526735,39.122413
GKA,Goroka,145.391881,-6.081689
GKE,Geilenkirchen,6.042422,50.960817
GKN,Gulkana,-145.456639,62.154888
GKY,Arlington Municipal,-97.0942778,32.6638611
GLA,Glasgow,-4.433056,55.871944
GLD,Renner Fld,-101.698992,39.370621
GLF,Golfito,-83.180544,8.653775
GLH,Mid Delta Regional Airport,-90.9856,33.4829
GLJ,La Jagua Airport,-75.67,2.17
GLK,Galcaio Airport,47.4547,6.78083
GLO,Gloucestershire,-2.167222,51.894167
GLS,Scholes Intl At Galveston,-94.860406,29.265322
GLT,Gladstone Airport,151.223,-23.8697
GLV,Golovin Airport,-163.007222,64.550556
GMA,Gemena,19.771258,3.235369
GMB,Gambella,34.563131,8.128764
GME,Gomel,31.016692,52.527022
GMI,Gasmata Island Airport,150.331,-6.27111
GML,Gostomel Antonov,30.191944,50.603611
GMP,Gimpo,126.790586,37.558311
GMR,Totegegie,-134.890333,-23.079861
GMZ,La Gomera Airport,-17.2146,28.0296
GNA,Hrodno Airport,24.0538,53.602
GNB,Saint Geoirs,5.329375,45.362944
GND,Point Salines Intl,-61.786192,12.004247
GNI,Lyudao,121.466481,22.673853
GNM,Guanambi Airport,-42.783333,-14.216667
GNS,Binaka,97.704681,1.166381
GNT,Grants Milan Muni,-107.901989,35.167286
GNU,Goodnews Airport,-161.5775,59.1175
GNV,Gainesville Rgnl,-82.271778,29.690056
GNZ,Ghanzi Airport,21.6581,-21.6925
GOA,Genova Sestri,8.8375,44.413333
GOB,Robe Airport,44.266667,6.733333
GOH,Nuuk,-51.678064,64.190922
GOI,Goa,73.831422,15.380833
GOJ,Nizhny Novgorod,43.784042,56.230119
GOM,Goma,29.238464,-1.670814
GON,Groton New London,-72.045139,41.330056
GOP,Gorakhpur Airport,83.449708,26.739708
GOQ,Golmud Airport,98.867,34.633
GOR,Gore Airport,35.55,8.167
GOT,Landvetter,12.279819,57.662836
GOU,Garoua,13.370103,9.335892
GOV,Gove Airport,136.818,-12.2694
GOY,Amparai,81.625881,7.337081
GOZ,Gorna Oryahovitsa,25.712889,43.151444
GPA,Araxos,21.425556,38.151111
GPB,Tancredo Thomaz de Faria Airport,-51.45,-25.383333
GPI,Juan Casiano,-77.8986,2.570133
GPS,Seymour,-90.265914,-0.453758
GPT,Gulfport-Biloxi,-89.070111,30.407278
GPZ,Grand Rapids Itasca County,-93.509722,47.211111
GRB,Austin Straubel Intl,-88.129589,44.485072
GRF,Gray Aaf,-122.580783,47.079217
GRI,Central Nebraska Regional Airport,-98.3096,40.9675
GRJ,George,22.378889,-34.005553
GRK,Robert Gray Aaf,-97.828917,31.06725
GRM,Grand Marais Cook County Airport,-90.3829444,47.8383333
GRO,Girona,2.760547,41.900969
GRP,Gurupi Airport,-49.068889,-11.728889
GRQ,Eelde,6.579444,53.11972
GRR,Gerald R Ford Intl,-85.522806,42.880833
GRS,Grosseto,11.071897,42.759747
GRU,Guarulhos Gov Andre Franco Montouro,-46.469511,-23.432075
GRV,Grozny Airport,45.7841,43.2981
GRW,Graciosa,-28.029847,39.092169
GRX,Granada,-3.777356,37.188731
GRY,Grímsey Airport,-18.0175,66.5547
GRZ,Graz,15.439628,46.991067
GSB,Seymour Johnson Afb,-77.960589,35.339383
GSE,Save,11.870372,57.774722
GSM,Gheshm Airport,56.2688,26.9487
GSO,Piedmont Triad,-79.937306,36.09775
GSP,Greenville-Spartanburg International,-82.218889,34.895556
GSQ,Sharq Al-Owainat Airport,28.7207,22.5806
GSS,Sabi Sabi Airport,31.4446,-24.9415
GST,Gustavus Airport,-135.707,58.4253
GTA,Gatokae Airport,158.2,-8.75
GTB,Wheeler Sack Aaf,-75.719458,44.055619
GTE,Groote Eylandt Airport,136.46,-13.975
GTF,Great Falls Intl,-111.370689,47.482
GTI,Guettin MecklenburgVorpommern Germany,13.325278,54.383333
GTN,Mount Cook,170.133333,-43.764999
GTO,Jalaluddin,122.849858,0.637119
GTR,Golden Triangle Regional Airport,-88.591361,33.450333
GUA,La Aurora,-90.527475,14.583272
GUB,Guerrero Negro Airport,-114.024,28.0261
GUC,Gunnison - Crested Butte,-106.933056,38.533889
GUI,Guiria,-62.312667,10.574078
GUL,Goulburn Airport,149.726,-34.8103
GUM,Guam Intl,144.795983,13.48345
GUP,Gallup Muni,-108.789308,35.511058
GUQ,Guanare,-69.75515,9.026944
GUR,Gurney Airport,150.334,-10.3115
GUS,Grissom Arb,-86.152119,40.648094
GUT,Gutersloh,8.306333,51.922833
GUW,Atyrau,51.821389,47.121944
GVA,Geneva Cointrin,6.10895,46.238064
GVL,Lee Gilmer Memorial Airport,-83.8302233,34.272627
GVR,Governador Valadares Airport,-41.9822,-18.8952
GVT,Majors,-96.065333,33.067839
GVX,Gavle,16.951389,60.593333
GWD,Gwadar,62.329494,25.233308
GWE,Gweru Thornhill,29.861911,-19.436394
GWL,Gwalior,78.227753,26.293336
GWO,Greenwood Leflore,-90.084706,33.494328
GWT,Westerland Sylt,8.340472,54.91325
GWW,Berlin Gatow,13.24,52.31
GWY,Galway,-8.941592,53.300175
GXF,Sayun International Airport,48.7883,15.966111
GXG,Negage,15.287728,-7.754506
GXQ,Teniente Vidal,-72.106133,-45.594211
GYA,Capitán de Av. Emilio Beltrán Airport,-65.3456,-10.8206
GYD,Heydar Aliyev,50.046667,40.4675
GYE,Jose Joaquin De Olmedo Intl,-79.883558,-2.157419
GYI,Gisenyi,29.258875,-1.677203
GYL,Argyle Airport,128.451,-16.6369
GYM,General Jose Maria Yanez Intl,-110.925169,27.968983
GYN,Santa Genoveva,-49.220686,-16.632033
GYS,Guangyuan Airport,105.702,32.3911
GYY,Gary Chicago International Airport,-87.4128,41.6163
GZA,Yasser Arafat Intl,34.276111,31.246389
GZM,Xewkija Heliport,14.272778,36.027222
GZO,Nusatupe Airport,156.864,-8.09778
GZP,Gazipasa Airport,32.3014,36.2993
GZS,Guangzhou South Railway Station,113.270631,22.990081
GZT,Oguzeli,37.478683,36.947183
HAA,Hasvik,22.139744,70.486675
HAC,Hachijojima,139.785833,33.115
HAD,Halmstad,12.820211,56.691128
HAE,Haeju Airport,125.77863,38.00543
HAH,Prince Said Ibrahim,43.27185,-11.533661
HAJ,Hannover,9.685078,52.461056
HAK,Meilan,110.458961,19.934856
HAM,Hamburg,9.988228,53.630389
HAN,Noibai Intl,105.807178,21.221192
HAQ,Hanimaadhoo Airport,73.1705,6.74423
HAS,Hail,41.686292,27.437917
HAU,Karmoy,5.208364,59.345267
HAV,Jose Marti Intl,-82.409086,22.989153
HBA,Hobart,147.510278,-42.836111
HBE,Borg El Arab Intl,29.696408,30.917669
HBR,Hobart Muni,-99.051353,34.991308
HBT,King Khaled Military City,45.528194,27.900917
HBX,Hubli Airport,75.0849,15.3617
HCC,Columbia County,-73.7103,42.2913
HCN,Hengchun Airport,120.730208,22.041075
HCQ,Halls Creek Airport,127.669722,-18.233889
HCR,Holy Cross Airport,-159.775,62.1883
HDB,Heidelberg,8.6525,49.393333
HDD,Hyderabad Airport,68.3661,25.3181
HDF,Heringsdorf Airport,14.152347,53.878706
HDH,Dillingham,-158.197281,21.579475
HDM,Hamadan Airport,48.5525,34.869167
HDN,Yampa Valley,-107.21766,40.481181
HDO,Hondo Municipal Airport,-99.1775,29.3591
HDS,Hoedspruit Afb,31.048744,-24.368642
HDY,Hat Yai Intl,100.392975,6.933206
HEA,Herat,62.2283,34.210017
HEH,Heho,96.792044,20.747036
HEI,Heide-Büsum Airport,8.90167,54.1533
HEK,Heihe Airport,127.3,50.25
HEL,Helsinki Vantaa,24.963333,60.317222
HEM,Helsinki Malmi,25.042828,60.254558
HER,Nikos Kazantzakis,25.180297,35.339719
HET,Baita Airport,111.824103,40.851422
HEW,Athen Helenikon Airport,23.7261,37.8933
HEX,Herrera International Airport,-69.975,18.475
HFA,Haifa,35.043056,32.809444
HFD,Hartford Brainard,-72.649444,41.736722
HFE,Luogang,117.298436,31.780019
HFN,Hornafjordur,-15.227222,64.295556
HFS,Hagfors Airport,13.578908,60.020064
HFT,Hammerfest Airport,23.668889,70.679722
HGA,Egal Intl,44.088758,9.518167
HGD,Hughenden Airport,144.225,-20.815
HGH,Xiaoshan,120.434453,30.229503
HGL,Helgoland-Düne Airport,7.91583,54.1853
HGN,Mae Hong Son,97.975,19.301667
HGO,Korhogo,-5.556664,9.387183
HGR,Hagerstown Regional Richard A Henson Field,-77.7295,39.7079
HGS,Hastings Airport,-13.1291,8.39713
HGU,Mount Hagen,144.295861,-5.826789
HHA,Huanghua Intl,113.219633,28.189158
HHH,Hilton Head,-80.752,32.216
HHI,Wheeler Aaf,-158.039667,21.4835
HHN,Frankfurt Hahn,7.263892,49.948672
HHQ,Hua Hin,99.951533,12.636225
HHR,Jack Northrop Fld Hawthorne Muni,-118.335186,33.922839
HIA,Huai An Lianshui Airport,119.1478,33.7772
HIB,Chisholm Hibbing,-92.838994,47.3866
HID,Horn Island Airport,142.29,-10.5864
HIF,Hill Afb,-111.973039,41.123939
HII,Lake Havasu City Airport,-114.3582778,34.5711111
HIJ,Hiroshima,132.919444,34.436111
HIL,Shilavo Airport,44.7667,6.08333
HIN,Sacheon Air Base,128.07037,35.088543
HIO,Portland Hillsboro,-122.949825,45.540394
HIR,Honiara International,160.054789,-9.428
HIS,Hayman Island Airport,148.86667,-20.066668
HJJ,Zhijiang Airport,109.699722,27.441389
HJR,Khajuraho,79.918597,24.817197
HKB,Healy River Airport,-148.968889,63.8675
HKD,Hakodate,140.821944,41.77
HKG,Hong Kong Intl,113.914603,22.308919
HKK,Hokitika,170.985278,-42.713611
HKN,Kimbe Airport,150.405,-5.46217
HKT,Phuket Intl,98.316872,8.1132
HKV,Uzundzhovo,25.589817,41.976375
HKY,Hickory Rgnl,-81.38955,35.741147
HLA,Lanseria,27.926133,-25.938514
HLD,Dongshan,119.825,49.204997
HLF,Hultsfred,15.823333,57.525833
HLG,Wheeling Ohio County Airport,-80.6463,40.175
HLH,Ulanhot Airport,122.017,46.083
HLJ,Barysiai,23.558056,56.070556
HLN,Helena Rgnl,-111.98275,46.606806
HLP,Halim Perdanakusuma International Airport,106.891,-6.26661
HLR,Hood Aaf,-97.714469,31.138731
HLT,Hamilton Airport,142.065278,-37.648889
HLY,Anglesey Airport,-4.535339,53.248097
HLZ,Hamilton,175.332056,-37.866661
HMA,Khanty Mansiysk Airport,69.086067,61.028479
HMB,Sohag International,31.742983,26.341189
HME,Oued Irara,6.140444,31.672972
HMI,Hami Airport,93.6692,42.8414
HMN,Holloman Afb,-106.106525,32.852519
HMO,General Ignacio P Garcia Intl,-111.047858,29.095858
HMR,Stafsberg Airport,11.068,60.8181
HMV,Hemavan Airport,15.082778,65.806111
HNA,Hanamaki,141.135278,39.428611
HND,Tokyo Intl,139.779694,35.552258
HNH,Hoonah Airport,-135.409722,58.096111
HNL,Honolulu Intl,-157.922428,21.318681
HNM,Hana,-156.014439,20.795636
HNS,Haines Airport,-135.524,59.2438
HOB,Lea Co Rgnl,-103.217028,32.687528
HOD,Hodeidah Intl,42.976336,14.753
HOF,Al Ahsa,49.485189,25.285306
HOG,Frank Pais Intl,-76.315108,20.785589
HOI,Hao,-140.945886,-18.074814
HOJ,Hohenems,9.7,47.385
HOK,Hooker Creek Airport,130.638,-18.3367
HOM,Homer,-151.476583,59.645556
HON,Huron Rgnl,-98.228542,44.3852
HOP,Campbell Aaf,-87.496183,36.668567
HOQ,Hof Plauen,11.854919,50.288836
HOR,Horta,-28.715872,38.519894
HOT,Memorial Field,-93.0962,34.478
HOU,William P Hobby,-95.278889,29.645419
HOV,Hovden,6.0742,62.18
HOW,Howard,-79.599633,8.914794
HPA,Lifuka Island Airport,-174.341,-19.777
HPB,Hooper Bay Airport,-166.147,61.5239
HPH,Cat Bi International Airport,106.724989,20.819386
HPN,Westchester Co,-73.707575,41.066959
HQM,Bowerman Field,-123.9365556,46.9711944
HRB,Taiping,126.250328,45.623403
HRE,Harare Intl,31.092847,-17.931806
HRG,Hurghada Intl,33.799436,27.178317
HRJ,Chaurjhari,83.833,28
HRK,Osnova International Airport,36.289986,49.924786
HRL,Valley Intl,-97.654389,26.2285
HRM,Hassi R Mel,3.311542,32.930431
HRN,Heron Island,151.911389,-23.441667
HRO,Boone Co,-93.154728,36.261519
HRT,Hurlburt Fld,-86.689278,30.427803
HSG,Saga Airport,130.302,33.1497
HSH,Henderson Executive Airport,-115.134444,35.972778
HSK,Huesca-Pirineos Airport,-0.323333,42.080833
HSL,Huslia Airport,-156.351389,65.697778
HSN,Zhoushan Airport,122.362,29.9342
HST,Homestead Arb,-80.383567,25.48855
HSV,Huntsville International Airport-Carl T Jones Field,-86.7750556,34.6371944
HTA,Kadala,113.305556,52.026317
HTF,Hatfield,-0.24833,51.765
HTG,Khatanga Airport,102.490514,71.978058
HTI,Hamilton Island Airport,148.952,-20.3581
HTL,Roscommon Co,-84.671112,44.359806
HTN,Hotan,79.864933,37.038522
HTS,Tri State Milton J Ferguson Field,-82.558,38.3667
HTY,Hatay Airport,36.282222,36.362778
HUA,Redstone Aaf,-86.684781,34.678653
HUE,Humera Airport,36.616667,14.3
HUF,Terre Haute Intl Hulman Fld,-87.307561,39.451464
HUH,Huahine,-151.021667,-16.687242
HUI,Phu Bai,107.702614,16.401499
HUL,Houlton Intl,-67.792056,46.123083
HUN,Hualien,121.616906,24.023725
HUS,Hughes Airport,-154.264722,66.039167
HUT,Hutchinson Municipal Airport,-97.8606,38.0655
HUU,Alferez Fap David Figueroa Fernandini Airport,-76.204797,-9.878811
HUV,Hudiksvall,17.080719,61.768092
HUW,Humaita Airport,-63.072222,-7.532222
HUX,Bahias De Huatulco Intl,-96.262572,15.775317
HUY,Humberside,-0.350833,53.574444
HUZ,Huizhou,114.36667,23.083332
HVA,Analalava,47.763783,-14.629694
HVB,Hervey Bay Airport,152.880278,-25.318889
HVD,Khovd Airport,91.6282,47.9541
HVG,Valan,25.83,70.99
HVN,Tweed-New Haven Airport,-72.886806,41.26375
HVR,Havre City Co,-109.762342,48.542983
HWO,North Perry,-80.240722,26.001222
HXD,Hilton Head Airport,-80.6974722,32.2243611
HYA,Barnstable Muni Boardman Polando Fld,-70.280356,41.669336
HYD,Hyderabad,78.467586,17.453117
HYG,Hydaburg Seaplane Base,-132.828333,55.206389
HYL,Hollis Seaplane Base,-132.646111,55.481667
HYN,Huangyan Luqiao Airport,121.429,28.5622
HYS,Hays Regional Airport,-99.2732,38.8422
HZG,Hanzhong Airport,107.008,33.0636
HZH,Liping Airport,109.039,26.206
HZK,Husavik,-17.425978,65.952328
IAA,Igarka Airport,86.6219,67.4372
IAB,Mc Connell Afb,-97.268192,37.621853
IAD,Washington Dulles Intl,-77.455811,38.944533
IAG,Niagara Falls Intl,-78.946194,43.107333
IAH,George Bush Intcntl Houston,-95.341442,29.984433
IAM,In Amenas,9.642911,28.05155
IAN,Bob Baker Memorial Airport,-160.436667,66.975833
IAR,Tunoshna,40.15736945,57.56066668
IAS,Iasi,27.620631,47.178492
IBA,Ibadan,3.978333,7.362458
IBE,Perales,-75.1333,4.421608
IBL,Indigo Bay Lodge Airport,35.452222,-21.707222
IBR,Hyakuri,140.415444,36.181083
IBZ,Ibiza,1.373117,38.872858
ICI,Cicia Airport,-179.342,-17.7433
ICK,Majoor Henry Fernandes Airport,-57.039444,5.955556
ICN,Incheon Intl,126.450517,37.469075
ICT,Wichita Mid Continent,-97.433056,37.649944
ICY,Icy Bay Airport,-141.661667,59.968889
IDA,Idaho Falls Rgnl,-112.07075,43.514556
IDL,Idlewild Intl,-73.778925,40.639751
IDR,Devi Ahilyabai Holkar,75.801086,22.721786
IDY,Île d'Yeu Airport,-2.391111,46.718611
IEG,Babimost,15.798556,52.138517
IEO,Aioun El Atrouss,-9.637883,16.711294
IEV,Zhuliany Intl,30.449697,50.401694
IFJ,Isafjordur,-23.135278,66.058056
IFN,Esfahan Shahid Beheshti Intl,51.861267,32.750836
IFO,Ivano Frankivsk International Airport,24.686111,48.884167
IFP,Laughlin-Bullhead Intl,-114.56,35.1574
IGA,Matthew Town,-73.666862,20.975
IGB,Ingeniero Jacobacci,-69.5833,-41.3
IGG,Igiugig Airport,-155.902,59.324
IGL,Cigli,27.010053,38.513022
IGM,Kingman Airport,-113.938,35.2595
IGR,Cataratas Del Iguazu,-54.473444,-25.737281
IGS,Ingolstadt BF,11.422,48.7777
IGU,Cataratas Intl,-54.487206,-25.59615
IHU,Ihu Airport,145.396,-7.89756
IIA,Inishmaan Aerodrome,-9.57,53.091944
IIL,Ilam Airport,46.404842,33.586606
IIS,Nissan Island Airport,154.226,-4.49972
IJD,Windham Airport,-72.1802222,41.7440278
IJK,Izhevsk Airport,53.4575,56.8281
IKA,Imam Khomeini,51,35
IKI,Iki,129.785417,33.749027
IKK,Greater Kankakee,-87.846278,41.071389
IKO,Nikolski Air Station,-168.848889,52.941667
IKR,Albuquerque Intl Sunport,-106.609194,35.040222
IKS,Tiksi Airport,128.903,71.6977
IKT,Irkutsk,104.388975,52.268028
IKV,Ankeny Regl Airport,-93.566389,41.691389
ILD,Lleida-Alguaire Airport,0.535833,41.727778
ILF,Ilford Airport,-95.6139,56.0614
ILG,New Castle,-75.606528,39.678722
ILI,Iliamna,-154.910961,59.754356
ILM,Wilmington Intl,-77.902569,34.270615
ILN,Wilmington Airborne Airpark,-83.792118,39.42792
ILO,Iloilo,122.545297,10.713044
ILP,Île des Pins Airport,167.456,-22.5889
ILR,Ilorin,4.493919,8.440211
ILY,Islay,-6.256667,55.681944
ILZ,Žilina Airport,18.6135,49.231528
IMB,Imbaimadai Airport,-60.28198,5.69252
IMF,Imphal,93.896697,24.75995
IMI,Ine Airport,171.483333,7.016667
IMK,Simikot,81.818932,29.971064
IMP,Prefeito Renato Moreira,-47.46005,-5.531292
IMT,Ford Airport,-88.1145556,45.8183611
INC,Yinchuan,106.009167,38.481944
IND,Indianapolis Intl,-86.294383,39.717331
ING,Lago Argentino Airport,-72.2486,-50.3361
INH,Inhambane,35.408544,-23.876431
INI,Nis,21.853722,43.337289
INJ,Hillsboro Muni,-97.097228,32.083486
INK,Winkler Co,-103.201361,31.779628
INL,Falls Intl,-93.403067,48.566186
INN,Innsbruck,11.343964,47.260219
INO,Inongo Airport,18.2858,-1.94722
INQ,Inisheer,-9.5109,53.0647
INS,Creech Afb,-115.673353,36.587183
INT,Smith Reynolds,-80.222,36.133722
INU,Nauru Intl,166.9191,-0.547458
INV,Inverness,-4.0475,57.5425
INW,Winslow-Lindbergh Regional Airport,-110.7225278,35.0219167
INY,Singita Sabi Sands,31.42,-24.815
INZ,In Salah,2.512017,27.251022
IOA,Ioannina,20.8225,39.696388
IOM,Isle Of Man,-4.623889,54.083333
IOR,Inishmore Airport,-9.65361,53.1067
IOS,Ilheus,-39.033197,-14.815964
IPA,Ipota Airport,169.308,-18.8783
IPC,Mataveri Intl,-109.421831,-27.164792
IPH,Sultan Azlan Shah,101.092194,4.567972
IPI,San Luis,-77.671764,0.861925
IPL,Imperial Co,-115.578744,32.834219
IPN,Usiminas,-42.487583,-19.470722
IPT,Williamsport Rgnl,-76.921094,41.241836
IQM,Qiemo Airport,85.5328,38.1494
IQN,Qingyang Airport,107.603,35.7997
IQQ,Diego Aracena Intl,-70.181275,-20.535222
IQT,Coronel Francisco Secada Vignetta Intl,-73.308806,-3.784739
IRA,Ngorangora Airport,161.898,-10.4497
IRC,Circle City Airport,-144.076111,65.827778
IRD,Ishurdi,89.049446,24.1525
IRG,Lockhart River Airport,143.305,-12.7869
IRI,Iringa,35.752114,-7.668633
IRJ,La Rioja,-66.795839,-29.381636
IRK,Kirksville Regional Airport,-92.5449,40.0935
IRP,Matari,27.588253,2.827606
IRZ,Tapuruquara Airport,-65.033889,-0.416944
ISA,Mount Isa,139.488611,-20.663889
ISB,Chaklala,73.099233,33.616653
ISC,ISLES OF SCILLY,-6.3075,49.919
ISE,Isparta Süleyman Demirel Airport,30.3684,37.8554
ISG,Ishigaki,124.186983,24.344525
ISJ,Isla Mujeres,-86.739967,21.245033
ISK,Nasik Road,73.807644,19.963739
ISM,Kissimmee Gateway Airport,-81.437083,28.289806
ISN,Sloulin Fld Intl,-103.642347,48.177939
ISO,Kinston Regional Jetport,-77.608889,35.331389
ISP,Long Island Mac Arthur,-73.100222,40.79525
IST,Ataturk,28.814606,40.976922
ISU,Sulaymaniyah International Airport,45.3147,35.5608
ITB,Cachimbo,-56.00384,-4.2446
ITH,Ithaca Tompkins Rgnl,-76.458444,42.491028
ITK,Itokama Airport,148.25,-9.2
ITM,Osaka Intl,135.438222,34.785528
ITO,Hilo Intl,-155.048469,19.721375
IUD,Al Udeid AB,51.3228,25.1174
IUE,Niue International Airport,-169.925639,-19.080028
IVA,Ambanja Airport,48.467,-13.65
IVC,Invercargill,168.312992,-46.412408
IVL,Ivalo,27.405328,68.607269
IWA,Yuzhny,40.940833,56.939444
IWD,Gogebic Iron County Airport,-90.1313967,46.5274747
IWJ,Iwami Airport,131.79,34.6764
IWO,Iwo Jima,141.322722,24.784
IWS,West Houston,-95.672611,29.818194
IXA,Agartala,91.24045,23.886978
IXB,Bagdogra,88.328567,26.681206
IXC,Chandigarh,76.788542,30.673469
IXD,Allahabad,81.733872,25.440064
IXE,Mangalore,74.890069,12.961267
IXG,Belgaum,74.618292,15.859286
IXH,Kailashahar,92.007156,24.308192
IXI,Lilabari,94.09765,27.295494
IXJ,Jammu,74.837389,32.689142
IXK,Keshod,70.270403,21.317069
IXL,Leh,77.546514,34.135872
IXM,Madurai,78.093378,9.834508
IXP,Pathankot,75.634628,32.233778
IXR,Birsa Munda,85.321675,23.31425
IXS,Silchar,92.978742,24.912928
